id,work_year,experience_level,employment_type,job_title,salary_currency,employee_residence,remote_ratio,company_location,company_size,salary
14551,2024.0,MI,FT,Business Intelligence Engineer,USD,US,0.0,,L,165600
14552,2024.0,SE,FT,Software Developer,USD,US,0.0,,M,112950
14553,2024.0,,FT,Software Engineer,USD,US,,US,M,137750
14555,,SE,,Analyst,USD,US,0.0,US,M,120000
14557,2024.0,SE,,Data Engineer,USD,US,0.0,,M,231400
14558,2024.0,MI,,Data Engineer,USD,US,0.0,US,M,97000
14560,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,139810
14561,,SE,FT,Machine Learning Engineer,USD,US,0.0,,,170700
14562,2024.0,,FT,Data Architect,USD,,0.0,US,M,175000
14563,2024.0,MI,FT,Associate,USD,US,0.0,US,M,187110
14565,2024.0,MI,FT,Research Analyst,USD,US,0.0,US,M,100000
14566,2024.0,SE,,Machine Learning Engineer,USD,US,,US,,280000
14567,,EN,FT,Engineer,USD,US,0.0,US,L,99500
14568,2024.0,,FT,Data Engineer,USD,US,0.0,US,M,172000
14570,2024.0,,FT,Engineer,USD,US,,US,M,145000
14571,2024.0,SE,,Data Engineer,USD,,0.0,US,M,103000
14572,2024.0,,FT,Research Scientist,USD,US,,US,M,177000
14573,2022.0,SE,FT,Machine Learning Software Engineer,USD,CA,2.0,CA,,183600
14574,2024.0,SE,,Data Management Lead,USD,,0.0,,,213480
14577,2024.0,MI,FT,Machine Learning Infrastructure Engineer,USD,US,,US,M,223000
14578,,MI,FT,Manager,USD,,0.0,US,M,163944
14579,2024.0,,FT,Machine Learning Scientist,USD,CA,2.0,,M,180000
14580,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,250800
14581,2023.0,SE,FT,Data Engineer,USD,US,0.0,US,M,161900
14582,2023.0,SE,FT,Data Scientist,USD,US,0.0,US,,170000
14583,2024.0,SE,,Analyst,USD,CA,0.0,,,87943
14584,2024.0,,,Software Engineer,USD,US,0.0,US,M,370000
14585,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,M,70000
14587,2024.0,,,Data Analyst,USD,US,2.0,US,M,144000
14588,,SE,FT,Machine Learning Engineer,USD,US,,US,M,116900
14589,2024.0,MI,FT,Manager,USD,US,0.0,US,,80000
14592,2024.0,SE,FT,Machine Learning Engineer,USD,US,,,M,157800
14594,2024.0,MI,FT,Data Product Owner,USD,US,0.0,US,M,96000
14595,,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,324000
14596,2024.0,SE,FT,Data Engineer,USD,,0.0,US,M,116000
14597,2024.0,SE,,Research Scientist,USD,,0.0,US,,190000
14598,2024.0,MI,FT,Engineer,GBP,GB,0.0,GB,M,100000
14599,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,,123700
14600,2023.0,SE,FT,Data Scientist,EUR,LV,,LV,M,38868
14602,2024.0,,FT,MLOps Engineer,USD,US,0.0,US,M,220000
14605,2024.0,EN,FT,Research Analyst,USD,US,,US,M,112000
14606,2024.0,MI,FT,Software Engineer,USD,US,0.0,US,M,264200
14607,,,FT,Data Modeler,USD,US,0.0,,M,105200
14608,2024.0,MI,FT,Applied Scientist,USD,,,,M,173233
14609,,,FT,Software Engineer,USD,US,0.0,US,M,143100
14610,2023.0,SE,FT,Data Analyst,USD,US,0.0,US,M,51000
14611,2024.0,SE,FT,Research Engineer,USD,US,,US,,183200
14612,2024.0,MI,,Software Engineer,EUR,,0.0,NL,M,80000
14613,2024.0,SE,FT,Engineer,USD,US,0.0,,M,143100
14614,,MI,FT,Data Engineer,GBP,GB,2.0,,M,68750
14615,,SE,FT,Data Engineer,USD,,0.0,US,M,187000
14616,2024.0,MI,FT,Software Engineer,USD,US,0.0,,M,151800
14617,,,FT,Data Analyst,USD,,0.0,US,,195714
14618,,MI,FT,Data Engineer,GBP,GB,0.0,GB,M,129192
14619,2023.0,SE,FT,Applied Scientist,USD,US,0.0,US,L,136000
14620,,MI,FT,Solutions Architect,USD,US,2.0,,M,90000
14621,2022.0,SE,FT,Data Engineer,USD,US,0.0,US,M,152500
14622,2023.0,SE,FT,Data Engineer,USD,US,2.0,,M,162500
14623,2024.0,SE,FT,Solutions Architect,USD,US,0.0,US,M,140000
14625,2023.0,SE,FT,Data Scientist,USD,US,0.0,US,,113500
14626,,MI,FT,Data Scientist,USD,US,0.0,US,,179551
14630,2024.0,SE,FT,Applied Scientist,USD,US,0.0,,M,117200
14631,2024.0,,,Manager,USD,US,,,M,123000
14632,2024.0,MI,FT,Data Scientist,USD,,0.0,US,M,93300
14634,2024.0,EX,FT,Business Intelligence,USD,US,0.0,US,M,237500
14635,2024.0,MI,FT,Data Scientist,USD,,2.0,US,M,162819
14637,,,,Software Engineer,USD,US,2.0,US,M,195000
14638,2023.0,SE,FT,Data Engineer,USD,US,,US,L,123700
14639,2022.0,SE,FT,Data Analyst,USD,,,US,,169000
14641,2024.0,MI,FT,Analytics Engineer,USD,US,0.0,US,M,160000
14642,,SE,FT,Business Intelligence Engineer,USD,US,0.0,US,,225000
14643,2024.0,SE,FT,Data Engineer,USD,US,0.0,,M,136000
14645,2022.0,SE,FT,Data Scientist,EUR,ES,0.0,,M,37824
14649,2024.0,SE,,Data Architect,USD,US,0.0,US,M,96600
14650,2024.0,MI,FT,Analytics Engineer,USD,US,0.0,US,,100000
14651,,SE,FT,Data Engineer,USD,US,,US,M,120000
14652,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,129100
14653,2024.0,,,Engineer,USD,US,0.0,,,126200
14654,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,,131500
14655,2024.0,MI,FT,Data Engineer,USD,US,0.0,US,M,175000
14658,,EN,FT,Analyst,USD,CA,0.0,CA,M,74597
14659,2024.0,MI,FT,Data Engineer,USD,US,0.0,US,M,87000
14660,2024.0,EN,FT,Machine Learning Engineer,USD,US,0.0,US,M,145000
14661,2024.0,SE,FT,Solutions Architect,USD,US,2.0,US,,169000
14662,2024.0,SE,FT,Analytics Engineer,USD,US,2.0,,M,96700
14663,,SE,FT,Analytics Engineer,USD,,0.0,US,M,165000
14665,2024.0,SE,FT,Data Engineer,GBP,GB,0.0,GB,M,85252
14669,2023.0,SE,FT,Machine Learning Engineer,USD,,,,M,324000
14671,2024.0,SE,,Data Scientist,USD,,,,,183300
14673,2024.0,MI,FT,Data Developer,USD,US,0.0,US,M,100000
14674,2024.0,MI,FT,Engineer,USD,US,0.0,US,M,200000
14676,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,192500
14677,2022.0,SE,FT,Data Analyst,USD,US,2.0,US,M,90320
14679,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,194000
14681,2024.0,,FT,Software Engineer,USD,US,0.0,,,200000
14682,2024.0,SE,FT,Software Engineer,USD,,0.0,US,,178000
14683,2024.0,SE,FT,Data Engineer,USD,,0.0,US,,145000
14684,,,FT,Data Scientist,USD,,0.0,US,M,129300
14685,2024.0,MI,,Data Scientist,USD,US,0.0,US,M,125000
14686,2022.0,,,Data Engineer,USD,US,,US,M,240000
14687,2023.0,MI,FT,Data Scientist,USD,,,US,M,170000
14688,2022.0,,FT,Data Engineer,GBP,GB,0.0,GB,M,92350
14689,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,145000
14690,2024.0,EX,,Analytics Engineer,USD,,0.0,US,M,220000
14691,2024.0,SE,FT,Software Engineer,USD,US,0.0,,,112000
14692,2023.0,SE,FT,Data Scientist,USD,,,US,M,174800
14693,2024.0,MI,,Manager,USD,US,0.0,US,M,112000
14694,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,M,122200
14696,2024.0,MI,FT,Business Intelligence Engineer,USD,US,2.0,US,M,89500
14697,2024.0,SE,FT,Engineer,USD,US,0.0,,M,220348
14698,2024.0,SE,FT,Software Engineer,USD,,2.0,US,M,210000
14699,2024.0,SE,FT,Data Engineer,USD,,,US,M,156640
14700,2023.0,SE,FT,Data Analyst,USD,US,0.0,US,M,66000
14701,2023.0,SE,FT,Data Manager,USD,US,,US,,140000
14702,2024.0,SE,FT,BI Developer,USD,US,,US,,110400
14703,2024.0,MI,,Data Operations Engineer,USD,US,0.0,US,M,144000
14704,,SE,FT,Product Manager,USD,US,0.0,US,M,333000
14705,,SE,FT,Principal Statistical Programmer,USD,,0.0,US,M,173200
14707,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,170200
14708,2024.0,MI,FT,Data Engineer,GBP,GB,,GB,M,56250
14709,,SE,FT,Machine Learning Infrastructure Engineer,USD,,2.0,US,M,132400
14710,2024.0,SE,FT,Research Scientist,USD,US,0.0,US,,260000
14711,2024.0,SE,FT,Solution Architect,USD,US,2.0,US,M,169700
14712,2024.0,EN,,Insight Analyst,GBP,GB,0.0,,M,54331
14714,2024.0,EN,,Data Scientist,USD,US,0.0,US,,150000
14715,2024.0,MI,FT,Software Engineer,USD,US,,US,M,120000
14716,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,,75600
14718,2024.0,,FT,Research Engineer,USD,US,0.0,,M,175800
14719,,SE,FT,Data Scientist,USD,,0.0,US,,185900
14720,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,212800
14721,2024.0,EN,FT,Engineer,USD,,0.0,US,M,36000
14722,2024.0,MI,FT,Data Engineer,USD,US,0.0,,M,285900
14723,2024.0,SE,FT,Data Engineer,USD,,0.0,US,M,245000
14724,,EN,FT,Research Engineer,USD,US,0.0,US,M,146300
14725,2023.0,MI,FT,Data Scientist,USD,US,0.0,US,M,73100
14726,2023.0,SE,FT,Data Scientist,USD,US,2.0,US,,155000
14727,,SE,FT,Data Scientist,USD,US,2.0,US,M,160000
14728,2024.0,MI,FT,Data Analyst,USD,US,0.0,US,M,77000
14729,2024.0,SE,FT,Engineer,EUR,ES,2.0,ES,M,55555
14730,2024.0,,FT,Engineer,USD,US,0.0,US,M,128000
14731,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,177688
14732,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,M,122700
14733,2024.0,MI,FT,Data Visualization Analyst,USD,US,0.0,US,M,150000
14735,2024.0,,FT,Applied Scientist,USD,US,2.0,US,M,237000
14736,,MI,,Data Specialist,USD,US,0.0,US,M,124800
14737,2024.0,SE,,Associate,USD,,0.0,US,,125000
14739,2024.0,,FT,Data Scientist,USD,US,0.0,US,M,242000
14741,2024.0,,,Software Engineer,USD,US,,,,106590
14742,2023.0,EN,FT,Research Analyst,USD,,0.0,US,M,179000
14743,2024.0,SE,,Research Engineer,USD,,0.0,,M,189750
14745,2024.0,MI,FT,Data Scientist,USD,,0.0,US,M,196900
14746,2024.0,MI,FT,Machine Learning Engineer,USD,,0.0,US,L,223600
14747,,MI,,Software Engineer,USD,US,0.0,US,M,110000
14748,2024.0,SE,FT,Research Scientist,USD,US,0.0,US,M,250000
14749,,,,Data Engineer,USD,BR,2.0,BR,M,60000
14752,2024.0,MI,,Associate,USD,,0.0,US,M,93000
14753,2024.0,MI,,Analytics Engineer,USD,US,0.0,US,M,168000
14754,,SE,FT,Data Engineer,USD,,0.0,US,,205000
14755,2023.0,SE,FT,Data Scientist,USD,US,,US,M,255000
14756,2024.0,SE,,Data Engineer,USD,US,0.0,US,M,155200
14757,2024.0,,FT,Data Scientist,USD,,0.0,US,M,172000
14758,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,,78146
14760,2024.0,,,Business Intelligence Engineer,USD,US,2.0,US,M,65000
14761,2024.0,,,Associate,USD,US,0.0,,M,185000
14763,2023.0,SE,FT,Data Scientist,USD,,2.0,US,M,185900
14764,2024.0,SE,FT,Data Engineer,USD,US,,US,M,184000
14765,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,284000
14766,2024.0,MI,FT,Manager,USD,,0.0,US,M,100000
14768,2024.0,SE,FT,Software Engineer,USD,US,0.0,,,245000
14769,2024.0,,FT,Software Engineer,USD,US,,,M,252000
14771,2024.0,MI,FT,Engineer,USD,US,0.0,US,M,82000
14773,2024.0,SE,FT,Solutions Architect,USD,US,0.0,US,M,139900
14774,2024.0,SE,,Data Lead,USD,US,0.0,US,M,200400
14777,2024.0,MI,FT,Data Scientist,USD,,0.0,,M,86691
14778,2024.0,SE,,Machine Learning Engineer,USD,US,2.0,US,M,322000
14779,,,FT,Developer,USD,CA,0.0,CA,M,58092
14781,2024.0,SE,FT,Applied Scientist,USD,US,2.0,US,,160000
14782,,,FT,Applied Scientist,USD,US,0.0,,L,222200
14783,2024.0,SE,FT,Software Developer,USD,US,0.0,US,M,173000
14784,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,220500
14785,,SE,FT,Data Scientist,USD,US,2.0,US,M,301126
14786,2023.0,SE,FT,Business Intelligence Engineer,USD,US,,US,L,79600
14788,2024.0,SE,,Software Engineer,USD,US,,US,M,203500
14791,2024.0,SE,FT,Data Analyst,USD,US,0.0,US,M,112700
14792,2024.0,,FT,Data Engineer,USD,US,0.0,,M,225000
14793,2024.0,EN,FT,Engineer,USD,US,,US,M,69400
14794,2023.0,SE,FT,BI Analyst,USD,,2.0,US,M,93000
14795,2023.0,MI,FT,Machine Learning Engineer,USD,US,0.0,US,,165000
14796,,,FT,Research Scientist,USD,US,0.0,,M,159300
14797,2024.0,SE,FT,Software Engineer,USD,US,,US,M,237000
14798,2024.0,,FT,Manager,USD,US,2.0,US,,103700
14799,2024.0,SE,FT,Engineer,USD,US,0.0,US,M,168000
14800,2024.0,MI,FT,Data Scientist,USD,,0.0,US,M,240000
14801,2024.0,MI,FT,Data Engineer,USD,US,0.0,,,142500
14802,2024.0,MI,FT,Manager,USD,US,0.0,US,M,117500
14804,2023.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,240000
14806,,EN,FT,Analyst,USD,,0.0,US,M,63000
14807,2023.0,,FT,Data Scientist,USD,US,0.0,US,S,142000
14808,2024.0,SE,FT,Data Lead,USD,US,2.0,US,M,190000
14809,2024.0,EX,FT,Data Engineer,USD,US,0.0,,M,204500
14810,2024.0,,,Manager,USD,US,0.0,US,M,142600
14811,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,204000
14813,2023.0,SE,,Data Quality Analyst,USD,,0.0,US,M,72200
14814,2024.0,,,Engineer,USD,US,0.0,US,M,142000
14815,2024.0,SE,FT,BI Engineer,USD,US,2.0,,M,101000
14816,2024.0,SE,,Cloud Database Administrator,USD,US,2.0,US,M,86000
14817,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,212000
14818,2023.0,SE,FT,Data Analyst,USD,US,2.0,US,M,132500
14821,,MI,FT,BI Analyst,USD,US,,US,M,161000
14822,2024.0,SE,FT,Data Scientist,USD,US,,US,M,100000
14823,2024.0,MI,,Data Scientist,USD,,0.0,CA,M,85000
14824,2024.0,SE,,Machine Learning Engineer,USD,,0.0,US,M,240000
14825,,SE,FT,Engineering Manager,USD,US,0.0,US,M,359400
14826,2024.0,SE,FT,Data Engineer,USD,US,,,M,90000
14828,,,FT,Manager,USD,US,,US,M,84600
14829,2024.0,SE,FT,Data Engineer,GBP,GB,,GB,,62500
14830,2024.0,SE,FT,Data Engineer,USD,,2.0,US,M,180000
14831,,,FT,Data Analyst,USD,,2.0,US,M,125000
14832,2024.0,SE,FT,Data Architect,USD,US,2.0,US,M,173100
14833,2024.0,SE,FT,Data Architect,USD,,0.0,CA,M,143537
14836,2024.0,MI,,Data Scientist,USD,US,0.0,US,M,200000
14839,,SE,FT,Data Modeler,USD,US,0.0,,M,100000
14840,2023.0,SE,FT,Data Engineer,USD,US,,US,M,190000
14841,2023.0,MI,FT,Data Scientist,USD,US,0.0,US,M,120000
14843,,MI,FT,Data Engineer,USD,US,0.0,,M,300200
14844,,SE,FT,Applied Scientist,USD,US,0.0,US,M,294000
14847,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,100700
14848,2024.0,,,Software Engineer,USD,US,2.0,US,M,236800
14849,2024.0,SE,FT,Data Analyst,GBP,GB,0.0,GB,,84857
14851,2024.0,SE,FT,Data Engineer,USD,US,0.0,,M,155000
14852,2023.0,SE,FT,Data Manager,USD,US,0.0,US,M,145000
14853,2024.0,,,Associate,USD,,0.0,US,,80000
14854,,MI,FT,BI Developer,USD,US,2.0,US,M,47975
14855,2024.0,,FT,Data Engineer,GBP,GB,,GB,M,112500
14857,2024.0,MI,FT,Engineer,USD,US,0.0,,M,210000
14858,2024.0,,,Data Analyst,USD,,0.0,,M,105000
14859,2024.0,MI,FT,Product Manager,USD,US,0.0,US,M,310000
14860,2024.0,SE,FT,Data Architect,USD,US,0.0,US,M,187500
14861,2024.0,MI,FT,Manager,USD,US,0.0,US,M,170000
14862,2024.0,,FT,Data Analyst,USD,US,0.0,US,M,83900
14864,,SE,FT,Data Scientist,USD,US,0.0,US,M,110000
14865,2023.0,SE,FT,Data Scientist,USD,US,,US,M,184800
14867,2024.0,MI,,Data Analyst,USD,US,0.0,,M,42400
14868,2024.0,MI,,Data Scientist,USD,US,0.0,US,M,150000
14869,2024.0,MI,FT,Data Integration Coordinator,USD,US,0.0,US,M,62000
14870,2024.0,EN,FT,Data Analyst,USD,US,2.0,US,M,82000
14871,2024.0,MI,FT,Data Engineer,USD,US,2.0,US,M,135000
14872,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,M,252000
14873,,MI,FT,Data Specialist,USD,US,,US,M,59837
14875,2024.0,SE,,Manager,USD,US,0.0,US,M,178000
14877,,MI,,Data Scientist,USD,US,0.0,,M,81960
14878,2024.0,SE,,Product Analyst,GBP,,0.0,GB,,125000
14879,2024.0,MI,FT,Data Scientist,USD,US,2.0,US,M,110000
14881,2023.0,SE,FT,Data Analyst,USD,US,0.0,,M,82500
14882,2024.0,,,Data Scientist,USD,CA,,,M,200070
14884,2024.0,,FT,Software Engineer,USD,US,,US,M,193960
14885,2024.0,EN,,Data Analyst,GBP,,0.0,GB,M,33500
14886,2024.0,SE,,Data Governance Specialist,USD,,0.0,US,,173279
14888,2024.0,MI,FT,Software Engineer,USD,US,0.0,US,M,136000
14889,,SE,,Data Engineer,USD,US,0.0,,M,180000
14891,2024.0,SE,FT,Data Lead,USD,US,0.0,US,M,180000
14892,,MI,FT,Machine Learning Engineer,USD,US,,US,,145000
14895,2024.0,,FT,Machine Learning Engineer,USD,US,,US,,207000
14897,2024.0,MI,FT,Consultant,USD,,0.0,US,,64300
14898,2024.0,,FT,Engineering Manager,USD,US,,US,M,240000
14900,2024.0,MI,FT,Data Scientist,USD,US,2.0,US,M,135000
14903,2024.0,SE,FT,Site Reliability Engineer,USD,US,0.0,US,M,176800
14904,,MI,FT,Software Engineer,USD,US,0.0,,M,216000
14905,,SE,,Systems Engineer,USD,,2.0,US,,135000
14906,2024.0,SE,FT,Associate,USD,US,,,M,84000
14907,2024.0,EN,,Data Analyst,USD,US,0.0,US,M,110970
14908,,SE,FT,MLOps Engineer,USD,US,0.0,US,,139700
14909,2024.0,MI,,Data Engineer,USD,US,2.0,US,,140900
14910,2024.0,SE,FT,Associate,USD,US,,US,M,56484
14911,2024.0,,FT,Software Engineer,USD,US,0.0,US,M,190000
14912,,SE,FT,Software Engineer,USD,US,0.0,US,M,168000
14915,,SE,FT,Data Scientist,USD,,2.0,,M,169400
14917,2023.0,SE,FT,Data Engineer,USD,US,0.0,US,M,202500
14918,2024.0,EX,,AI Engineer,USD,US,0.0,US,M,200000
14919,,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,170600
14921,2024.0,,FT,Data Analyst,USD,US,0.0,US,M,70000
14923,2024.0,MI,FT,Product Manager,USD,US,2.0,,,197700
14924,,,FT,Research Scientist,USD,US,0.0,,M,187178
14925,2024.0,EN,FT,Data Analyst,USD,US,0.0,US,M,42000
14926,2024.0,SE,FT,Data Engineer,USD,US,0.0,US,M,115000
14927,,SE,FT,Engineer,USD,,0.0,,M,217000
14928,2023.0,SE,FT,Applied Scientist,USD,US,2.0,US,M,192000
14929,,SE,FT,Manager,USD,US,0.0,US,M,290000
14930,2024.0,EN,,Data Analyst,USD,US,0.0,US,M,57700
14931,2024.0,SE,FT,Software Engineer,USD,,0.0,CA,M,160000
14932,2024.0,SE,FT,Data Analyst,USD,,2.0,,M,150000
14933,2024.0,,,Data Analyst,USD,US,2.0,US,M,68000
14935,2024.0,SE,,Software Engineer,USD,US,,US,M,350000
14936,2024.0,SE,FT,Data Engineer,USD,US,,US,,120750
14937,2024.0,MI,FT,Data Scientist,USD,,0.0,US,,201000
14940,2024.0,SE,,Software Engineer,USD,US,,,M,293000
14941,2024.0,SE,FT,Machine Learning Engineer,EUR,LT,0.0,LT,,81333
14942,2024.0,SE,FT,Data Engineer,USD,,,,M,165000
14944,2024.0,SE,FT,Product Analyst,USD,US,,US,M,155635
14945,2024.0,SE,FT,Analyst,USD,US,2.0,US,M,68000
14946,2024.0,SE,,Software Engineer,USD,US,2.0,US,M,121500
14947,2023.0,,FT,Data Scientist,USD,US,0.0,US,M,81500
14950,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,172000
14951,2023.0,SE,FT,Data Engineer,USD,US,0.0,,M,65488
14954,2024.0,SE,,Product Manager,USD,US,0.0,US,M,115400
14957,2024.0,EX,FT,Data Engineer,USD,,,US,M,136000
14958,,SE,FT,Data Scientist,USD,US,0.0,US,,266000
14959,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,199800
14960,2024.0,,FT,Engineer,USD,US,0.0,US,M,70000
14962,2023.0,SE,FT,Machine Learning Engineer,USD,US,0.0,,,276000
14963,2024.0,MI,,Solutions Architect,USD,US,0.0,US,,79600
14964,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,,75600
14965,2024.0,MI,,Software Engineer,USD,,0.0,,,240240
14968,,SE,,Engineer,USD,US,0.0,US,M,272000
14970,2024.0,MI,FT,Associate,USD,US,2.0,US,M,135500
14971,2024.0,SE,FT,Business Intelligence Analyst,GBP,,0.0,ZA,M,42457
14972,2024.0,MI,FT,Data Specialist,USD,,,US,,44000
14973,,MI,FT,Software Engineer,USD,US,,US,M,189750
14974,,MI,FT,Data Scientist,USD,US,0.0,US,M,84500
14975,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,240240
14976,,SE,FT,Data Scientist,USD,US,2.0,US,,119213
14977,,SE,FT,Machine Learning Engineer,USD,US,0.0,,M,259000
14978,2024.0,MI,FT,Data Analyst,USD,US,0.0,,M,86555
14979,2024.0,SE,,Data Analyst,USD,,0.0,,,144198
14980,2024.0,SE,,Applied Scientist,USD,US,,US,,160000
14981,2023.0,,FT,Data Scientist,USD,US,2.0,US,M,129300
14982,2024.0,SE,FT,Data Analyst,USD,,2.0,US,,165000
14983,2023.0,SE,FT,Data Scientist,USD,US,2.0,US,M,168000
14984,2024.0,MI,FT,Data Integrity Analyst,USD,CA,0.0,CA,M,71967
14985,2024.0,MI,FT,Research Engineer,USD,US,0.0,,M,138900
14986,2024.0,SE,FT,Data Scientist,USD,US,2.0,US,M,110000
14987,2024.0,SE,,Data Engineer,USD,,,US,M,218185
14989,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,138500
14990,2024.0,,FT,Product Manager,USD,,0.0,,M,98080
14991,2024.0,SE,FT,Data Scientist,USD,US,0.0,,M,155000
14992,2024.0,MI,,Data Scientist,USD,US,0.0,,M,294600
14993,2024.0,,FT,Business Intelligence,USD,,,US,M,69520
14994,2024.0,MI,FT,Data Visualization Specialist,USD,US,0.0,US,M,130000
14995,2024.0,SE,,Product Manager,USD,US,0.0,US,M,194000
14996,,,FT,Data Analyst,USD,,2.0,US,M,67000
14997,,SE,FT,Software Engineer,USD,US,0.0,US,M,225000
14998,2024.0,SE,,Data Analyst,USD,US,0.0,US,M,101080
14999,2024.0,,FT,Machine Learning Scientist,USD,US,0.0,,M,750000
15000,,SE,FT,Research Analyst,USD,US,0.0,US,M,188600
15001,2023.0,MI,FT,Machine Learning Engineer,USD,US,0.0,US,M,300000
15002,2024.0,EN,FT,Data Analyst,USD,,,,M,63500
15003,,,FT,Data Analyst,USD,US,,US,M,241500
15004,2021.0,SE,FT,Data Engineer,USD,,,US,L,174000
15006,2022.0,SE,,Data Scientist,USD,US,0.0,,,88100
15008,2024.0,,FT,Data Scientist,USD,CA,0.0,CA,M,106890
15009,2024.0,SE,FT,Data Engineer,USD,,0.0,US,M,188698
15011,2024.0,SE,FT,Data Scientist,USD,US,0.0,US,M,180000
15012,2024.0,MI,FT,Data Engineer,USD,,0.0,US,M,100000
15013,2024.0,MI,FT,Engineering Manager,USD,US,0.0,,M,254400
15014,2024.0,EX,FT,Head of Data,USD,US,2.0,US,M,336000
15015,,MI,,Product Manager,USD,US,0.0,,M,119100
15016,2023.0,SE,FT,Data Analyst,USD,,0.0,US,M,84870
15017,2023.0,,FT,Business Intelligence Analyst,USD,US,0.0,US,M,145000
15019,,,FT,Data Scientist,USD,US,0.0,US,,213000
15020,2024.0,MI,FT,Data Manager,USD,US,0.0,US,M,82800
15021,2022.0,SE,FT,Data Scientist,USD,US,2.0,US,M,135000
15022,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,,221000
15023,,SE,FT,AI Engineer,USD,US,2.0,US,M,136000
15025,2024.0,SE,FT,Software Engineer,USD,US,0.0,US,,243000
15026,,,FT,Machine Learning Engineer,USD,US,0.0,,M,182000
15027,,SE,FT,Research Scientist,USD,US,0.0,,M,146900
15028,2024.0,EN,,Data Scientist,USD,US,0.0,US,,133000
15029,,SE,FT,Data Analyst,USD,US,2.0,US,,189000
15030,2024.0,MI,FT,Data Engineer,USD,US,0.0,US,M,150000
15031,2024.0,MI,FT,Engineer,USD,US,0.0,US,M,113700
15032,2024.0,SE,,Software Engineer,USD,US,0.0,US,,233000
15033,2024.0,MI,FT,Data Engineer,USD,,0.0,,,116000
15034,2023.0,,FT,Data Engineer,USD,US,0.0,US,M,112200
15036,2024.0,MI,FT,Software Engineer,USD,,2.0,US,M,154500
15038,2024.0,MI,FT,Data Scientist,USD,US,2.0,US,M,75600
15040,2024.0,SE,FT,Data Analyst,EUR,,0.0,NL,M,64813
15042,2024.0,MI,,Engineer,USD,US,0.0,US,M,334750
15043,2024.0,,FT,Software Engineer,USD,US,2.0,,M,165000
15044,2024.0,,FT,Engineer,USD,,0.0,US,M,150000
15047,2024.0,MI,FT,Data Engineer,USD,,0.0,US,M,112000
15048,2024.0,SE,FT,Data Engineer,USD,US,2.0,US,M,120000
15050,2023.0,SE,FT,Data Engineer,USD,US,,US,M,140000
15051,2024.0,MI,FT,Manager,USD,US,0.0,US,M,240000
15052,,MI,FT,Software Engineer,USD,,0.0,,M,145000
15053,2023.0,SE,FT,Machine Learning Engineer,USD,US,2.0,,M,198200
15054,2024.0,MI,FT,Data Engineer,USD,US,0.0,,M,135000
15055,2023.0,SE,FT,Machine Learning Scientist,USD,,2.0,US,M,180514
15056,,,FT,Machine Learning Engineer,USD,US,0.0,US,M,143100
15057,2024.0,SE,,Engineer,USD,,0.0,,M,230000
15058,2024.0,SE,FT,Machine Learning Engineer,USD,US,0.0,US,M,184300
15059,,,,Product Manager,USD,US,2.0,US,,156000
15060,2021.0,MI,FT,Data Scientist,GBP,GB,1.0,GB,L,56256
15061,2024.0,MI,FT,Data Scientist,USD,US,0.0,US,M,170000
15062,2024.0,,FT,Software Engineer,USD,,0.0,US,M,252000
15063,2024.0,MI,FT,Research Scientist,USD,US,0.0,US,M,167200
15064,2024.0,SE,FT,Machine Learning Engineer,GBP,GB,,GB,,142375
15065,2023.0,MI,,Data Engineer,USD,US,,US,M,57700
15066,2024.0,,FT,Applied Scientist,USD,,,US,M,110000
15067,,SE,,Software Engineer,USD,US,0.0,US,M,229800
15068,2024.0,,FT,Data Scientist,USD,US,0.0,US,M,109100
